PositionLon,PositionLat,RoadID,RoadName,BIGVOLUME,BIGSPEED,CARVOLUME,CARSPEED,MOTORVOLUME,MOTORSPEED,AVGSPEED,FREESPD,InfoTime,InfoData
121.52483,25.02712,600149A,和平東路一段,0.0,0.0,1.0,32.0,2.0,42.0,38.0,1.0,2020-01-14 08:36:00,2020-01-14
121.49754,25.09666,200050,洲美快速道路,0.0,0.0,1.0,52.0,0.0,0.0,52.0,0.0,2020-01-14 04:12:00,2020-01-14
121.52702,25.04731,600266A,市民大道二段,0.0,0.0,2.0,41.0,0.0,0.0,41.0,1.0,2020-01-14 04:41:00,2020-01-14
121.54378,25.05976,600320A,復興北路,0.0,0.0,1.0,21.0,0.0,0.0,21.0,1.0,2020-01-14 18:14:00,2020-01-14
121.54115,25.0445,200020,市民大道高架道路,0.0,0.0,17.0,71.0,0.0,0.0,71.0,15.0,2020-01-14 20:39:00,2020-01-14
121.59702,25.05569,600829A,重陽路,0.0,0.0,4.0,66.0,0.0,0.0,66.0,2.0,2020-01-14 11:59:00,2020-01-14
121.49091,25.03555,600737A,華江大橋引道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:30:00,2020-01-14
121.52106,25.06842,600525A,民族西路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 17:35:00,2020-01-14
121.511,25.02959,600154A,和平西路二段,0.0,0.0,4.0,45.0,0.0,0.0,45.0,4.0,2020-01-14 11:03:00,2020-01-14
121.55774,25.04049,600084A,光復南路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:01:00,2020-01-14
121.55465,25.02207,600151A,和平東路三段,2.0,56.0,3.0,23.0,0.0,0.0,36.0,5.0,2020-01-14 22:40:00,2020-01-14
121.51396,25.09537,600375A,承德路五段,0.0,0.0,1.0,77.0,0.0,0.0,77.0,1.0,2020-01-14 04:47:00,2020-01-14
121.55433,25.05836,600540A,民生東路四段,0.0,0.0,2.0,24.0,0.0,0.0,24.0,2.0,2020-01-14 12:53:00,2020-01-14
121.49752,25.09763,200050,洲美快速道路,1.0,54.0,1.0,57.0,0.0,0.0,55.0,1.0,2020-01-14 20:11:00,2020-01-14
121.55377,24.98097,600800A,辛亥路七段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:03:00,2020-01-14
121.54903,25.0471,600392A,敦化南路一段,0.0,0.0,4.0,58.0,0.0,0.0,58.0,2.0,2020-01-14 06:50:00,2020-01-14
121.55774,25.04049,600084A,光復南路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 10:13:00,2020-01-14
121.52385,25.05213,600118A,南京東路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 12:15:00,2020-01-14
121.51769,25.09025,600374A,承德路四段,1.0,54.0,4.0,47.0,0.0,0.0,48.0,3.0,2020-01-14 21:18:00,2020-01-14
121.53061,25.04689,200080,新生高架道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 02:35:00,2020-01-14
121.61935,25.06109,200090,環東大道,0.0,0.0,4.0,81.0,0.0,0.0,81.0,3.0,2020-01-14 12:24:00,2020-01-14
121.52745,25.04359,600334A,忠孝東路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:21:00,2020-01-14
121.5143,25.03132,600826A,重慶南路二段,4.0,38.0,4.0,31.0,9.0,49.0,42.0,7.0,2020-01-14 09:53:00,2020-01-14
121.52266,25.05534,600027A,中山北路二段,0.0,0.0,6.0,71.0,0.0,0.0,71.0,2.0,2020-01-14 09:59:00,2020-01-14
121.52649,25.02774,600832A,金山南路二段,0.0,0.0,1.0,47.0,8.0,45.0,45.0,7.0,2020-01-14 13:45:00,2020-01-14
121.51474,25.02378,200010,水源快速道路,0.0,0.0,14.0,66.0,0.0,0.0,66.0,14.0,2020-01-14 18:36:00,2020-01-14
121.57417,25.04931,600270A,市民大道六段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 21:54:00,2020-01-14
121.59075,25.05083,600271A,市民大道七段,0.0,0.0,13.0,54.0,0.0,0.0,54.0,6.0,2020-01-14 17:55:00,2020-01-14
121.49407,25.03116,600724A,艋舺大道,0.0,0.0,1.0,59.0,0.0,0.0,59.0,0.0,2020-01-14 04:22:00,2020-01-14
121.49588,25.039,200100,環河快速道路,1.0,63.0,7.0,74.0,0.0,0.0,72.0,6.0,2020-01-14 19:32:00,2020-01-14
121.55416,25.06202,600530A,民權東路四段,2.0,51.0,10.0,48.0,0.0,0.0,48.0,12.0,2020-01-14 10:02:00,2020-01-14
121.53595,25.0655,200040,建國南北快速道路,0.0,0.0,9.0,43.0,0.0,0.0,43.0,11.0,2020-01-14 19:38:00,2020-01-14
121.54173,25.05808,600539A,民生東路三段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:18:00,2020-01-14
121.55744,25.10841,600697A,至善路二段,0.0,0.0,5.0,46.0,1.0,58.0,48.0,5.0,2020-01-14 13:28:00,2020-01-14
121.52109,25.04895,600026A,中山北路一段,1.0,27.0,1.0,17.0,0.0,0.0,17.0,70.0,2020-01-14 15:38:00,2020-01-14
121.53649,25.04844,200040,建國南北快速道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 02:03:00,2020-01-14
121.53469,25.01061,600559A,汀州路三段,1.0,42.0,1.0,35.0,0.0,0.0,38.0,2.0,2020-01-14 03:07:00,2020-01-14
121.60589,25.05902,200090,環東大道,1.0,67.0,10.0,82.0,0.0,0.0,80.0,7.0,2020-01-14 14:46:00,2020-01-14
121.55878,25.0622,600530A,民權東路四段,0.0,0.0,0.0,0.0,2.0,55.0,55.0,1.0,2020-01-14 01:14:00,2020-01-14
121.56232,25.04105,600336A,忠孝東路四段,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2020-01-14 19:37:00,2020-01-14
121.59004,25.07997,600366A,成功路三段,2.0,34.0,7.0,43.0,0.0,0.0,41.0,9.0,2020-01-14 17:14:00,2020-01-14
121.53374,25.02222,200040,建國南北快速道路,0.0,0.0,2.0,65.0,0.0,0.0,65.0,1.0,2020-01-14 14:22:00,2020-01-14
121.53925,25.0213,600795A,辛亥路二段,0.0,0.0,12.0,45.0,0.0,0.0,45.0,7.0,2020-01-14 16:32:00,2020-01-14
121.53814,25.05814,600539A,民生東路三段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 02:09:00,2020-01-14
121.52615,25.04726,200020,市民大道高架道路,0.0,0.0,21.0,69.0,0.0,0.0,69.0,20.0,2020-01-14 20:55:00,2020-01-14
121.51449,25.04671,600342A,忠孝西路一段,0.0,0.0,2.0,83.0,0.0,0.0,83.0,0.0,2020-01-14 12:59:00,2020-01-14
121.52537,25.08244,600030A,中山北路五段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 18:42:00,2020-01-14
121.52944,25.0683,600523A,民族東路,2.0,59.0,0.0,0.0,0.0,0.0,59.0,2.0,2020-01-14 20:13:00,2020-01-14
121.53319,25.03566,600426A,新生南路一段,0.0,0.0,1.0,48.0,0.0,0.0,48.0,0.0,2020-01-14 10:04:00,2020-01-14
121.55082,25.02348,600171A,基隆路二段,0.0,0.0,11.0,54.0,0.0,0.0,54.0,5.0,2020-01-14 10:20:00,2020-01-14
121.61088,25.06105,200090,環東大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:04:00,2020-01-14
121.53797,25.0236,200040,建國南北快速道路,0.0,0.0,16.0,57.0,0.0,0.0,57.0,14.0,2020-01-14 19:50:00,2020-01-14
121.52997,25.05374,600141A,吉林路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:42:00,2020-01-14
121.54647,25.04141,600336A,忠孝東路四段,0.0,0.0,2.0,13.0,0.0,0.0,8.0,57.0,2020-01-14 12:47:00,2020-01-14
121.53284,25.04024,600426A,新生南路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:14:00,2020-01-14
121.56891,25.07732,200070,堤頂大道,0.0,0.0,20.0,45.0,1.0,40.0,44.0,26.0,2020-01-14 20:45:00,2020-01-14
121.51246,25.03675,600825A,重慶南路一段,0.0,0.0,3.0,44.0,1.0,42.0,43.0,3.0,2020-01-14 09:17:00,2020-01-14
121.49294,25.01907,200010,水源快速道路,0.0,0.0,7.0,71.0,0.0,0.0,71.0,4.0,2020-01-14 13:54:00,2020-01-14
121.49407,25.03116,600724A,艋舺大道,0.0,0.0,6.0,60.0,0.0,0.0,60.0,3.0,2020-01-14 13:29:00,2020-01-14
121.5071,25.08271,600610A,環河北路三段,0.0,0.0,9.0,47.0,0.0,0.0,47.0,12.0,2020-01-14 10:58:00,2020-01-14
121.54746,25.01974,200060,基隆路高架道路,0.0,0.0,1.0,57.0,0.0,0.0,57.0,1.0,2020-01-14 04:21:00,2020-01-14
121.49569,25.01638,200100,環河快速道路,1.0,75.0,4.0,78.0,0.0,0.0,97.0,3.0,2020-01-14 15:35:00,2020-01-14
121.53522,25.09831,600644A,福林路,1.0,51.0,6.0,40.0,0.0,0.0,41.0,6.0,2020-01-14 12:03:00,2020-01-14
121.54658,25.01958,600796A,辛亥路三段,0.0,0.0,6.0,46.0,0.0,0.0,46.0,4.0,2020-01-14 15:01:00,2020-01-14
121.57082,25.05147,200090,環東大道,0.0,0.0,17.0,42.0,0.0,0.0,42.0,6.0,2020-01-14 11:23:00,2020-01-14
121.5179,25.06489,600373A,承德路三段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 02:02:00,2020-01-14
121.5912,25.06071,200090,環東大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:26:00,2020-01-14
121.55693,25.0524,600083A,光復北路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 20:50:00,2020-01-14
121.56863,25.07715,600511A,樂群一路,0.0,0.0,5.0,32.0,0.0,0.0,32.0,8.0,2020-01-14 16:35:00,2020-01-14
121.53065,25.04273,600334A,忠孝東路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 15:54:00,2020-01-14
121.53282,25.0401,600426A,新生南路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:34:00,2020-01-14
121.49869,25.04074,200100,環河快速道路,0.0,0.0,5.0,61.0,0.0,0.0,61.0,2.0,2020-01-14 13:38:00,2020-01-14
121.53619,25.01139,600922A,福和橋,0.0,0.0,3.0,36.0,0.0,0.0,36.0,1.0,2020-01-14 22:00:00,2020-01-14
121.50652,25.05072,200100,環河快速道路,1.0,35.0,3.0,67.0,0.0,0.0,59.0,3.0,2020-01-14 06:40:00,2020-01-14
121.53255,25.02191,600794A,辛亥路一段,0.0,0.0,3.0,39.0,0.0,0.0,39.0,2.0,2020-01-14 17:43:00,2020-01-14
121.55377,24.98097,600800A,辛亥路七段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 09:22:00,2020-01-14
121.6167,25.06293,200090,環東大道,0.0,0.0,1.0,85.0,0.0,0.0,85.0,1.0,2020-01-14 02:07:00,2020-01-14
121.57341,25.04549,600546A,永吉路,0.0,0.0,17.0,38.0,0.0,0.0,38.0,13.0,2020-01-14 14:35:00,2020-01-14
121.55841,25.08491,600091A,內湖路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 02:21:00,2020-01-14
121.54833,25.02083,200060,基隆路高架道路,0.0,0.0,3.0,47.0,0.0,0.0,47.0,2.0,2020-01-14 20:45:00,2020-01-14
121.55744,25.10841,600697A,至善路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:36:00,2020-01-14
121.56549,25.04297,600170A,基隆路一段,1.0,33.0,11.0,47.0,0.0,0.0,46.0,9.0,2020-01-14 06:20:00,2020-01-14
121.52886,25.04906,200080,新生高架道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 12:03:00,2020-01-14
121.56624,25.0358,600487A,松壽路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:36:00,2020-01-14
121.53958,25.10194,600065A,仰德大道一段,0.0,0.0,5.0,29.0,1.0,33.0,29.0,15.0,2020-01-14 10:25:00,2020-01-14
121.59116,25.06094,200090,環東大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 02:31:00,2020-01-14
121.54553,25.03331,600077A,信義路四段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 16:33:00,2020-01-14
121.51364,25.06736,600823A,重慶北路三段,2.0,49.0,3.0,64.0,0.0,0.0,58.0,3.0,2020-01-14 00:39:00,2020-01-14
121.6167,25.06293,200090,環東大道,2.0,17.0,14.0,22.0,0.0,0.0,21.0,31.0,2020-01-14 07:52:00,2020-01-14
121.62187,25.05829,200090,環東大道,0.0,0.0,20.0,67.0,0.0,0.0,67.0,20.0,2020-01-14 14:03:00,2020-01-14
121.55899,25.03762,600062A,仁愛路四段,2.0,55.0,0.0,0.0,0.0,0.0,55.0,3.0,2020-01-14 13:25:00,2020-01-14
121.5912,25.06071,200090,環東大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 20:19:00,2020-01-14
121.58307,25.06877,600532A,民權東路六段,0.0,0.0,6.0,62.0,0.0,0.0,62.0,2.0,2020-01-14 22:58:00,2020-01-14
121.5435,25.02135,200040,建國南北快速道路,0.0,0.0,5.0,69.0,0.0,0.0,69.0,2.0,2020-01-14 12:08:00,2020-01-14
121.54913,25.09182,600112A,北安路,0.0,0.0,3.0,36.0,0.0,0.0,36.0,1.0,2020-01-14 00:18:00,2020-01-14
121.56232,25.04105,600336A,忠孝東路四段,0.0,0.0,3.0,57.0,0.0,0.0,57.0,2.0,2020-01-14 00:51:00,2020-01-14
121.49146,25.02507,600900A,光復橋,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:18:00,2020-01-14
121.56761,25.04914,600097A,八德路四段,0.0,0.0,2.0,62.0,0.0,0.0,62.0,1.0,2020-01-14 07:08:00,2020-01-14
121.52666,25.01402,200010,水源快速道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:37:00,2020-01-14
121.57461,25.06915,600721A,舊宗路二段,0.0,0.0,4.0,16.0,0.0,0.0,12.0,11.0,2020-01-14 23:34:00,2020-01-14
121.53746,25.02858,200040,建國南北快速道路,0.0,0.0,11.0,43.0,0.0,0.0,39.0,16.0,2020-01-14 18:09:00,2020-01-14
121.52283,25.0328,600468A,杭州南路二段,1.0,51.0,3.0,49.0,0.0,0.0,50.0,4.0,2020-01-14 07:52:00,2020-01-14
121.5182,25.10514,600405A,文林北路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 09:16:00,2020-01-14
121.4916,25.02288,200010,水源快速道路,0.0,0.0,11.0,61.0,0.0,0.0,61.0,10.0,2020-01-14 17:02:00,2020-01-14
121.61935,25.06109,200090,環東大道,0.0,0.0,5.0,71.0,0.0,0.0,71.0,4.0,2020-01-14 07:03:00,2020-01-14
121.56684,25.0821,600091A,內湖路一段,0.0,0.0,5.0,41.0,0.0,0.0,41.0,4.0,2020-01-14 14:18:00,2020-01-14
121.53327,25.0181,600428A,新生南路三段,0.0,0.0,1.0,42.0,0.0,0.0,42.0,1.0,2020-01-14 21:16:00,2020-01-14
121.52806,25.05286,200080,新生高架道路,0.0,0.0,24.0,57.0,0.0,0.0,57.0,10.0,2020-01-14 17:43:00,2020-01-14
121.54856,25.03083,600393A,敦化南路二段,3.0,45.0,2.0,44.0,0.0,0.0,45.0,6.0,2020-01-14 12:42:00,2020-01-14
121.52894,25.02642,600149A,和平東路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 09:21:00,2020-01-14
121.52093,25.08909,600374A,承德路四段,2.0,3.0,4.0,19.0,0.0,0.0,14.0,100.0,2020-01-14 14:55:00,2020-01-14
121.53374,25.02222,200040,建國南北快速道路,0.0,0.0,1.0,50.0,0.0,0.0,50.0,1.0,2020-01-14 14:05:00,2020-01-14
121.51918,25.09325,600043A,中正路,0.0,0.0,2.0,47.0,0.0,0.0,47.0,2.0,2020-01-14 10:49:00,2020-01-14
121.54502,25.03812,600062A,仁愛路四段,0.0,0.0,8.0,50.0,0.0,0.0,50.0,6.0,2020-01-14 07:32:00,2020-01-14
121.52944,25.0683,600523A,民族東路,11.0,36.0,0.0,0.0,0.0,0.0,36.0,22.0,2020-01-14 18:46:00,2020-01-14
121.52566,25.01583,200010,水源快速道路,0.0,0.0,21.0,49.0,0.0,0.0,49.0,13.0,2020-01-14 08:43:00,2020-01-14
121.57976,25.00349,200030,信義快速道路,0.0,0.0,3.0,64.0,0.0,0.0,64.0,3.0,2020-01-14 19:09:00,2020-01-14
121.57242,25.06735,200070,堤頂大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 23:05:00,2020-01-14
121.52276,25.0682,600028A,中山北路三段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:41:00,2020-01-14
121.54666,25.02462,600151A,和平東路三段,4.0,38.0,7.0,34.0,0.0,0.0,35.0,16.0,2020-01-14 12:45:00,2020-01-14
121.57446,25.08026,600091A,內湖路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:22:00,2020-01-14
121.52955,25.10669,600346A,忠誠路一段,0.0,0.0,2.0,54.0,1.0,60.0,42.0,1.0,2020-01-14 23:22:00,2020-01-14
121.54553,25.03331,600077A,信義路四段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:50:00,2020-01-14
121.49873,25.10583,200050,洲美快速道路,1.0,60.0,6.0,73.0,0.0,0.0,71.0,4.0,2020-01-14 22:44:00,2020-01-14
121.53746,25.02858,200040,建國南北快速道路,0.0,0.0,6.0,53.0,0.0,0.0,53.0,7.0,2020-01-14 00:04:00,2020-01-14
121.53925,25.0213,600795A,辛亥路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 20:29:00,2020-01-14
121.54097,25.09708,600696A,至善路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 22:11:00,2020-01-14
121.5433,25.02346,600322A,復興南路二段,2.0,24.0,2.0,50.0,0.0,0.0,37.0,12.0,2020-01-14 15:04:00,2020-01-14
121.54903,25.0471,600392A,敦化南路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:35:00,2020-01-14
121.57775,25.0219,200030,信義快速道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:43:00,2020-01-14
121.49869,25.04074,200100,環河快速道路,0.0,0.0,27.0,26.0,0.0,0.0,26.0,28.0,2020-01-14 08:53:00,2020-01-14
121.53467,25.02488,600428A,新生南路三段,1.0,38.0,0.0,0.0,0.0,0.0,38.0,2.0,2020-01-14 06:57:00,2020-01-14
121.60964,25.06011,200090,環東大道,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:21:00,2020-01-14
121.56978,25.05073,600170A,基隆路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 06:03:00,2020-01-14
121.5368,25.05119,600302A,建國北路一段,1.0,37.0,1.0,14.0,0.0,0.0,25.0,4.0,2020-01-14 00:38:00,2020-01-14
121.53257,25.02268,600794A,辛亥路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 23:28:00,2020-01-14
121.53469,25.01061,600559A,汀州路三段,0.0,0.0,5.0,61.0,0.0,0.0,61.0,4.0,2020-01-14 22:31:00,2020-01-14
121.49699,25.03166,600776A,西園路二段,0.0,0.0,2.0,37.0,0.0,0.0,37.0,1.0,2020-01-14 11:42:00,2020-01-14
121.52564,25.0155,200010,水源快速道路,1.0,63.0,0.0,0.0,0.0,0.0,63.0,2.0,2020-01-14 03:47:00,2020-01-14
121.55099,25.08179,600436A,明水路,1.0,48.0,13.0,43.0,0.0,0.0,44.0,13.0,2020-01-14 18:40:00,2020-01-14
121.54308,25.03184,600322A,復興南路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 05:18:00,2020-01-14
121.55416,25.06202,600530A,民權東路四段,0.0,0.0,1.0,55.0,0.0,0.0,55.0,1.0,2020-01-14 01:48:00,2020-01-14
121.53608,25.03356,600076A,信義路三段,0.0,0.0,4.0,46.0,0.0,0.0,46.0,1.0,2020-01-14 11:18:00,2020-01-14
121.53652,25.0558,600303A,建國北路二段,1.0,40.0,5.0,23.0,0.0,0.0,25.0,8.0,2020-01-14 21:58:00,2020-01-14
121.52783,25.06761,200080,新生高架道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:54:00,2020-01-14
121.52722,25.06217,200080,新生高架道路,0.0,0.0,9.0,61.0,0.0,0.0,61.0,3.0,2020-01-14 21:41:00,2020-01-14
121.53483,25.02437,600428A,新生南路三段,1.0,45.0,2.0,84.0,0.0,0.0,71.0,2.0,2020-01-14 15:55:00,2020-01-14
121.53202,25.02216,200040,建國南北快速道路,2.0,63.0,4.0,62.0,0.0,0.0,63.0,6.0,2020-01-14 06:23:00,2020-01-14
121.51367,25.06524,600823A,重慶北路三段,0.0,0.0,1.0,11.0,0.0,0.0,11.0,16.0,2020-01-14 21:37:00,2020-01-14
121.53935,25.02522,600150A,和平東路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 13:12:00,2020-01-14
121.6061,25.05899,200090,環東大道,0.0,0.0,1.0,68.0,0.0,0.0,68.0,1.0,2020-01-14 03:11:00,2020-01-14
121.5143,25.03132,600826A,重慶南路二段,0.0,0.0,3.0,48.0,2.0,49.0,48.0,3.0,2020-01-14 07:04:00,2020-01-14
121.55099,25.08179,600436A,明水路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 03:13:00,2020-01-14
121.5368,25.05119,600302A,建國北路一段,1.0,40.0,6.0,29.0,0.0,0.0,30.0,8.0,2020-01-14 18:49:00,2020-01-14
121.57731,25.0627,600720A,舊宗路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 07:11:00,2020-01-14
121.52806,25.069,200080,新生高架道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 23:10:00,2020-01-14
121.56444,25.04086,600170A,基隆路一段,0.0,0.0,2.0,66.0,0.0,0.0,66.0,1.0,2020-01-14 16:03:00,2020-01-14
121.56207,25.04877,600097A,八德路四段,2.0,51.0,5.0,43.0,18.0,48.0,47.0,14.0,2020-01-14 21:49:00,2020-01-14
121.6061,25.05899,200090,環東大道,0.0,0.0,7.0,76.0,1.0,77.0,76.0,5.0,2020-01-14 12:56:00,2020-01-14
121.54359,25.03672,600321A,復興南路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 18:04:00,2020-01-14
121.56346,25.07964,200070,堤頂大道,1.0,38.0,1.0,46.0,0.0,0.0,42.0,2.0,2020-01-14 10:28:00,2020-01-14
121.53848,25.06225,600529A,民權東路三段,0.0,0.0,0.0,0.0,1.0,58.0,29.0,1.0,2020-01-14 03:50:00,2020-01-14
121.51901,25.03832,600074A,信義路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 16:48:00,2020-01-14
121.53088,25.01,200010,水源快速道路,0.0,0.0,10.0,62.0,0.0,0.0,62.0,4.0,2020-01-14 08:51:00,2020-01-14
121.54107,25.04441,600267A,市民大道三段,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2020-01-14 02:17:00,2020-01-14
121.61077,25.06556,600284A,康寧路三段,4.0,25.0,8.0,30.0,0.0,0.0,28.0,19.0,2020-01-14 18:31:00,2020-01-14
121.53935,25.02522,600150A,和平東路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 20:40:00,2020-01-14
121.53649,25.04844,200040,建國南北快速道路,0.0,0.0,2.0,49.0,0.0,0.0,49.0,2.0,2020-01-14 01:39:00,2020-01-14
121.56684,25.0821,600091A,內湖路一段,0.0,0.0,5.0,45.0,0.0,0.0,45.0,2.0,2020-01-14 21:53:00,2020-01-14
121.53322,25.06844,200040,建國南北快速道路,0.0,0.0,16.0,57.0,0.0,0.0,57.0,11.0,2020-01-14 14:10:00,2020-01-14
121.61077,25.06556,600284A,康寧路三段,2.0,38.0,17.0,34.0,2.0,38.0,34.0,25.0,2020-01-14 08:25:00,2020-01-14
121.4911,25.03639,600737A,華江大橋引道,2.0,17.0,21.0,37.0,0.0,0.0,35.0,30.0,2020-01-14 17:50:00,2020-01-14
121.5662,25.04546,200020,市民大道高架道路,0.0,0.0,6.0,71.0,0.0,0.0,71.0,3.0,2020-01-14 20:41:00,2020-01-14
121.53649,25.04844,200040,建國南北快速道路,0.0,0.0,8.0,56.0,0.0,0.0,56.0,9.0,2020-01-14 16:46:00,2020-01-14
121.57775,25.0219,200030,信義快速道路,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 00:03:00,2020-01-14
121.53539,25.00358,200010,水源快速道路,0.0,0.0,12.0,68.0,0.0,0.0,68.0,4.0,2020-01-14 18:39:00,2020-01-14
121.59075,25.05083,600271A,市民大道七段,0.0,0.0,1.0,65.0,0.0,0.0,65.0,0.0,2020-01-14 14:25:00,2020-01-14
121.52276,25.08181,600374A,承德路四段,0.0,0.0,4.0,57.0,0.0,0.0,57.0,2.0,2020-01-14 21:22:00,2020-01-14
121.49091,25.03555,600737A,華江大橋引道,0.0,0.0,2.0,63.0,0.0,0.0,63.0,1.0,2020-01-14 10:20:00,2020-01-14
121.53284,25.04024,600426A,新生南路一段,3.0,35.0,0.0,0.0,0.0,0.0,35.0,3.0,2020-01-14 22:17:00,2020-01-14
121.51807,25.05568,600372A,承德路二段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 04:15:00,2020-01-14
121.50791,25.02249,200010,水源快速道路,0.0,0.0,12.0,63.0,0.0,0.0,63.0,7.0,2020-01-14 14:58:00,2020-01-14
121.53923,25.01348,600173A,基隆路四段,0.0,0.0,5.0,57.0,0.0,0.0,57.0,2.0,2020-01-14 11:30:00,2020-01-14
121.52196,25.03684,600074A,信義路一段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 18:32:00,2020-01-14
121.55693,25.0524,600083A,光復北路,0.0,0.0,1.0,41.0,0.0,0.0,41.0,2.0,2020-01-14 00:11:00,2020-01-14
121.50282,25.04613,200100,環河快速道路,0.0,0.0,2.0,54.0,0.0,0.0,54.0,0.0,2020-01-14 08:34:00,2020-01-14
121.55447,25.0604,600083A,光復北路,0.0,0.0,4.0,50.0,0.0,0.0,50.0,2.0,2020-01-14 21:30:00,2020-01-14
121.52435,25.07938,600029A,中山北路四段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:12:00,2020-01-14
121.51628,25.02558,600827A,重慶南路三段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 21:29:00,2020-01-14
121.54681,25.0623,600529A,民權東路三段,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020-01-14 01:30:00,2020-01-14
121.51396,25.09537,600375A,承德路五段,1.0,49.0,10.0,51.0,0.0,0.0,50.0,12.0,2020-01-14 09:36:00,2020-01-14
